130763	Influenza A virus (A/Hong Kong/156/97(H5N1))	13	48	C
132113	Bombus impatiens	14501	93282	C
132908	Pteropus vampyrus	16788	93501	C
133901	Frankliniella occidentalis	14737	37274	C
134287	secondary endosymbiont of Heteropsylla cubana	566	2156	C
134676	Actinoplanes sp. SE50/110	7911	10619	C
134822	Enterobacteria phage RB33	22	43	C
135651	Caenorhabditis brenneri	25726	39334	C
136037	Zootermopsis nevadensis	12915	34930	C
136084	Roseobacter phage SIO1	2	4	C
137556	Maize necrotic streak virus	1	3	C
137722	Azospirillum sp. B510	6252	12301	C
138119	Desulfitobacterium hafniense Y51	4981	12867	C
138309	Tobacco mosaic virus strain B395A	4	9	C
138310	Tobacco mosaic virus strain Rakkyo	4	9	C
138311	Tomato mosaic virus (strain Kazakh K1)	4	9	C
138312	Tomato mosaic virus (strain Kazakh K2)	4	9	C
138314	Tomato mosaic virus (strain S-1)	4	9	C
138661	Odontoglossum ringspot virus (isolate Korean Cy)	5	9	C
138662	Odontoglossum ringspot virus (isolate Singapore 1)	4	9	C
138663	Pepper mild mottle virus (strain Japan)	4	9	C
139723	Anopheles culicifacies	13402	84841	C
139870	Lactobacillus prophage Lj965	6	12	C
139871	Lactobacillus prophage Lj771	4	4	C
139872	Lactobacillus prophage Lj928	6	12	C
141904	Vibrio phage CTX	\N	\N	\N
142661	Canary circovirus	2	4	C
142804	Rice dwarf virus (isolate Fujian)	13	22	C
143302	Condylura cristata	17619	107480	C
143995	Megachile rotundata	11337	72577	C
144034	Pogonomyrmex barbatus	14254	102848	C
144197	Stegastes partitus	22277	53457	C
144752	Allpahuayo mammarenavirus	5	15	C
145481	Physcomitrella patens	17931	16211	C
145579	Bdellovibrio phage phiMH2K	3	6	C
146032	Goose circovirus	2	4	C
146269	Lactobacillus phage Lc-Nu	3	3	C
146891	Prochlorococcus marinus str. AS9601	1864	3474	C
148603	Mycobacterium phage Bxb1	6	12	C
151528	Synechococcus phage P60	2	4	C
151534	Lactococcus phage bIL311	\N	\N	\N
151535	Lactococcus phage bIL285	4	8	C
151536	Lactococcus phage bIL286	3	6	C
151537	Lactococcus phage bIL309	2	4	C
151538	Lactococcus phage bIL310	1	2	C
151539	Lactococcus phage bIL312	\N	\N	\N
151599	Pseudomonas phage B3	3	6	C
153948	Nitrosomonas sp. AL212	2891	6760	C
155148	Salmonella phage HK620	49	96	C
155919	Xylella fastidiosa Dixon	2293	7609	C
156889	Magnetococcus marinus MC-1	3625	4833	C
157239	Haemophilus phage HP2	2	4	C
157898	Sulfolobus islandicus rod-shaped virus 1	18	16	C
157924	Streptococcus phage SM1	3	6	C
158189	Sphaerochaeta globosa str. Buddy	2977	9237	C
158190	Sphaerochaeta pleomorpha str. Grapes	3103	9490	C
159087	Dechloromonas aromatica RCB	4121	9347	C
159254	Parachlamydia acanthamoebae str. Halls coccus	2598	6817	C
160492	Xylella fastidiosa 9a5c	2452	8102	C
161528	Erythrobacter sp. SD-21	2830	7190	C
161736	Pseudomonas phage phi12	1	1	C
163003	Thermococcus cleftensis	1974	3581	C
164757	Mycobacterium sp. JLS	5681	17987	C
165597	Crocosphaera watsonii WH 8501	5898	14199	C
166314	Synechococcus sp. WH 8109	2290	10571	C
166318	Synechococcus sp. WH 8016	2799	12310	C
166361	Onthophagus taurus	15469	57080	C
166423	Melipona quadrifasciata	12197	77428	C
167539	Prochlorococcus marinus subsp. marinus str. CCMP1375	1817	3353	C
167542	Prochlorococcus marinus str. MIT 9515	1843	3422	C
167546	Prochlorococcus marinus str. MIT 9301	1855	3467	C
167555	Prochlorococcus marinus str. NATL1A	2121	3878	C
167879	Colwellia psychrerythraea 34H	4399	13463	C
169683	Pseudomonas phage phiKZ	43	70	C
171618	Listeria phage PSA	5	10	C
172667	Yersinia phage PY54	2	4	C
173443	Salmonella phage ST64T	59	108	C
173707	Temperate phage phiNIH1.1	3	6	C
173824	Methanothermobacter phage psiM100	1	2	C
173976	Cycas necrotic stunt virus	5	20	C
175814	Cestrum yellow leaf curling virus	5	10	C
175835	Buceros rhinoceros	11634	55489	M
175950	Salmonella phage ST64B	4	8	C
176057	Nestor notabilis	11743	56895	M
176283	Echovirus 5 (strain Noyce)	16	20	C
176284	Echovirus 30 (strain Bastianni)	16	20	C
176652	Invertebrate iridescent virus 6	109	91	C
176674	Influenza A virus (A/Duck/Hong Kong/2986.1/2000(H5N1))	13	48	C
176946	Python bivittatus	18741	77738	C
177437	Desulfobacterium autotrophicum HRM2	4740	12840	C
177439	Desulfotalea psychrophila LSv54	3059	9301	C
178035	Dufourea novaeangliae	10860	72816	C
178306	Pyrobaculum aerophilum str. IM2	2391	6130	C
179237	Sinorhizobium phage PBC5	\N	\N	\N
179408	Oscillatoria nigro-viridis PCC 7112	6029	17958	C
180281	Cyanobium sp. PCC 7001	2573	9094	C
180503	Vibrio phage VSKK	1	2	C
180504	Burkholderia phage phiE125	4	8	C
180816	Stx2 converting phage I	8	16	C
181096	Corvus cornix	13942	79875	C
181119	Pseudopodoces humilis	15122	85739	C
181604	Vibrio phage VSK	2	2	C
182082	Chlamydophila pneumoniae TW-183	1060	3976	C
182217	Helicobacter cetorum MIT 00-7128	1692	10011	C
182851	Saccharomonospora phage PIS 136	3	6	C
185453	Chrysochloris asiatica	19394	81371	C
185783	Golden shiner reovirus	11	22	C
185959	Spiroplasma phage 1-C74	8	15	C
186152	Staphylococcus phage Phi12	3	6	C
186153	Staphylococcus phage 13	37	73	C
186497	Pyrococcus furiosus DSM 3638	2082	3587	C
186769	Cryphonectria parasitica mitovirus 1-NB631	\N	\N	\N
186772	Saccharomyces 20S RNA narnavirus	1	3	C
187272	Alkalilimnicola ehrlichii MLHE-1	2830	9508	C
187303	Methylocystis sp. SC2	3453	8427	C
187382	Chlamydotis macqueenii	11204	64801	M
187420	Methanothermobacter thermautotrophicus str. Delta H	1891	3207	C
187764	Enterobacteria phage K1-5	5	10	C
187944	Vibrio phage 1	4	8	C
188344	Leptosomus discolor	12362	57849	M
188350	Pseudomonas phage PaP3	9	18	C
188379	Egretta garzetta	13616	69292	C
188626	Dermacoccus sp. Ellin185	2733	6942	C
188937	Methanosarcina acetivorans C2A	4153	9052	C
189836	Propionibacterium phage B5	\N	\N	\N
189918	Mycobacterium sp. KMS	5888	18413	C
190192	Methanopyrus kandleri AV19	1409	1209	C
190239	Calicivirus strain NB	8	24	C
190478	Clostridium phage phi3626	3	6	C
190486	Xanthomonas axonopodis pv. citri str. 306	4360	14226	C
191547	Beet ringspot virus	5	20	C
192848	Bear Canyon mammarenavirus	6	18	C
192952	Methanosarcina mazei Go1	3333	7696	C
194439	Chlorobium tepidum TLS	1954	5213	C
194699	Bordetella phage BPP-1	28	28	C
194802	Vibrio phage VpV262	3	5	C
194948	Escherichia Stx1 converting phage	11	22	C
194949	Stx2 converting phage II	12	24	C
194966	Enterobacteria phage SP6	50	84	C
195102	Clostridium perfringens str. 13	2684	13367	C
195103	Clostridium perfringens ATCC 13124	2818	14128	C
195253	Synechococcus sp. PCC 6312	3406	13910	C
195522	Thermococcus nautili	2140	3843	C
196162	Nocardioides sp. JS614	4797	10574	C
196164	Corynebacterium efficiens YS-314	2876	9644	C
196242	Enterobacteria phage BP-4795	5	10	C
196398	Southern cowpea mosaic virus	9	6	C
196600	Vibrio vulnificus YJ016	4694	19395	C
197043	Homalodisca vitripennis	27510	49648	M
197221	Thermosynechococcus elongatus BP-1	2432	8452	C
197310	Enterobacteria phage RB14	22	43	C
197783	Pseudomonad phage gh-1	3	6	C
198110	Pseudomonas phage 201phi2-1	7	14	C
198599	Saccharomyces 23S RNA narnavirus	1	3	C
198628	Dickeya dadantii 3937	4348	13439	C
198804	Buchnera aphidicola str. Sg (Schizaphis graminum)	541	2099	C
199890	Anopheles epiroticus	11736	77987	C
201846	Lactococcus phage P335	2	4	C
201847	Lactococcus phage 4268	4	8	C
203119	Ruminiclostridium thermocellum ATCC 27405	3148	12541	C
203120	Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293	1965	4768	C
203122	Saccharophagus degradans 2-40	3971	9338	C
203124	Trichodesmium erythraeum IMS101	4352	12740	C
203267	Tropheryma whipplei str. Twist	778	2217	C
203275	Tannerella forsythia 92A2	2577	10786	C
203907	Candidatus Blochmannia floridanus	583	2276	C
204086	Staphylococcus phage 44AHJD	9	16	C
204090	Staphylococcus phage P68	1	2	C
204270	Pseudomonas phage phiKMV	20	38	C
204536	Sulfurihydrogenibium azorense Az-Fu1	1692	2995	C
204669	Candidatus Koribacter versatilis Ellin345	4681	6427	C
204773	Herminiimonas arsenicoxydans	3147	10582	C
205868	Mycobacterium phage Che8	3	6	C
205869	Mycobacterium phage Cjw1	8	16	C
205870	Mycobacterium phage Bxz2	63	63	C
205872	Mycobacterium phage Che9c	6	12	C
205874	Mycobacterium phage Rosebush	5	5	C
205875	Mycobacterium phage Corndog	43	85	C
205876	Mycobacterium phage Che9d	5	10	C
205877	Mycobacterium phage Bxz1	46	86	C
205879	Mycobacterium phage Omega	65	121	C
205880	Mycobacterium phage Barnyard	3	6	C
205914	Haemophilus somnus 129PT	1777	6349	C
205918	Pseudomonas syringae pv. syringae B728a	5059	25519	C
205920	Ehrlichia chaffeensis str. Arkansas	901	3259	C
205922	Pseudomonas fluorescens Pf0-1	5670	22335	C
207559	Desulfovibrio alaskensis G20	3206	15295	C
207597	Vibrio phage VHML	4	8	C
207656	Bacillus phage phiNIT1	19	38	C
207949	Bermanella marisrubri	3221	10770	C
207954	Neptuniibacter caesariensis	3576	11175	C
208596	Carnobacterium sp. 17-4	2443	5746	C
208899	Cupixi mammarenavirus	6	18	C
209882	Fusobacterium nucleatum subsp. vincentii ATCC 49256	2176	5409	C
211044	Influenza A virus (A/Puerto Rico/8/1934(H1N1))	13	12	C
211228	Cephus cinctus	9804	48275	C
211586	Shewanella oneidensis MR-1	4150	13355	C
211977	Aravan virus	5	20	C
212035	Acanthamoeba polyphaga mimivirus	311	185	C
212042	Anaplasma phagocytophilum str. HZ	1139	3960	C
212717	Clostridium tetani E88	2414	11934	C
213236	Mycobacterium phage PG1	7	7	C
213585	Methanosarcina mazei S-6	3231	7733	C
213618	Microcystis aeruginosa PCC 7941	4434	14647	C
213769	Lactococcus phage 712	4	8	C
213773	Lactococcus lactis phage P113G	4	8	C
213774	Lactococcus lactis phage P475	4	8	C
213775	Lactococcus phage jj50	4	8	C
213777	Lactococcus lactis phage p272	4	8	C
213782	Lactococcus phage fd13	4	8	C
214684	Cryptococcus neoformans var. neoformans JEC21	6340	38012	C
214687	Musa acuminata subsp. malaccensis	27223	21612	C
215158	Salmonella phage epsilon15	29	47	C
215167	Staphylococcus phage 3A	6	12	C
215358	Larimichthys crocea	24337	52963	C
215689	Erwinia sp. Ejp617	3608	11889	C
216371	Penicillium stoloniferum virus S	1	2	C
216432	Croceibacter atlanticus HTCC2559	2655	11887	C
216591	Burkholderia cenocepacia J2315	7039	32573	C
216594	Mycobacterium marinum M	5363	16584	C
216595	Pseudomonas fluorescens SBW25	5853	22977	C
216596	Rhizobium leguminosarum bv. viciae 3841	6995	33183	C
216599	Shigella sonnei 53G	5610	14592	C
216895	Vibrio vulnificus CMCP6	4397	18364	C
217634	Anoplophora glabripennis	19721	65155	C
218467	Centruroides sculpturatus	24330	35506	M
218491	Pectobacterium atrosepticum SCRI1043	4391	13811	C
218493	Salmonella bongori NCTC 12419	3837	16230	C
218495	Streptococcus uberis 0140J	1742	7789	C
218496	Tropheryma whipplei TW08/27	765	2183	C
218497	Chlamydophila abortus S26/3	929	2664	C
219305	Micromonospora sp. ATCC 39149	5467	7958	C
220664	Pseudomonas protegens Pf-5	6046	23894	C
221029	Enterobacteria phage ST104	8	16	C
221109	Oceanobacillus iheyensis HTE831	3434	11088	C
221359	Synechococcus sp. RS9916	2684	11948	C
221360	Synechococcus sp. RS9917	2624	11651	C
221538	Tomato yellow leaf curl Sardinia virus-[Spain2]	6	12	C
221915	Staphylococcus phage K	32	64	C
221988	Mannheimia succiniciproducens MBEL55E	2119	7362	C
222073	African cassava mosaic virus - [Nigeria]	8	16	C
222448	Bean golden yellow mosaic virus-[Puerto Rico]	7	14	C
222449	Bean golden yellow mosaic virus-[Puerto Rico-Japan]	8	15	C
222816	Orussus abietinus	10182	50374	C
222891	Neorickettsia sennetsu str. Miyayama	775	2966	C
222929	Coccidioides posadasii C735 delta SOWgp	7186	65846	C
223283	Pseudomonas syringae pv. tomato str. DC3000	5498	26495	C
223303	Pepper huasteco yellow vein virus	5	5	C
223310	Potato yellow mosaic virus - [Venezuela]	7	14	C
223341	Tomato golden mosaic virus-Yellow vein	7	14	C
223353	Tomato leaf curl virus-[AU]	6	12	C
223524	Vibrio phage VGJphi	3	6	C
224129	Agrilus planipennis	13586	54827	C
224324	Aquifex aeolicus VF5	1538	2759	C
224325	Archaeoglobus fulgidus DSM 4304	2362	4003	C
224719	Methanobrevibacter sp. AbM4	1581	2835	C
224911	Bradyrhizobium diazoefficiens USDA 110	8106	22936	C
224915	Buchnera aphidicola str. Bp (Baizongia pistaciae)	506	1980	C
225164	Lottia gigantea	19780	32656	C
225400	Myotis davidii	14402	73248	C
225588	Streptomyces phage phiBT1	6	12	C
225849	Shewanella piezotolerans WP3	4495	14060	C
225937	Marinobacter adhaerens HP15	4200	17289	C
226186	Bacteroides thetaiotaomicron VPI-5482	4748	17866	C
226230	Saccharomyces kudriavzevii IFO 1802	3711	22429	C
227321	Aspergillus nidulans FGSC A4	9694	71661	C
227470	Aeromonas phage Aeh1	28	54	C
227598	Thermococcus celericrescens	2246	3949	C
227720	Yersinia phage phiA1122	2	2	C
227859	SARS coronavirus	29	11	C
227882	Streptomyces avermitilis MA-4680 = NBRC 14893	7507	16845	C
227940	Yersinia phage L-413C	3	6	C
227941	Chlamydophila caviae GPIC	976	2767	C
228400	Haemophilus somnus 2336	1966	6933	C
228405	Hyphomonas neptunium ATCC 15444	3383	8052	C
228410	Nitrosomonas europaea ATCC 19718	2444	5949	C
229032	Porcine epidemic diarrhea virus CV777	22	14	C
229533	Fusarium graminearum PH-1	12112	90882	C
230158	Haemophilus phage Aaphi23	1	2	C
230236	Porcine hemagglutinating encephalomyelitis virus (strain IAF-404)	9	21	C
230237	Porcine hemagglutinating encephalomyelitis virus (strain 67N)	9	21	C
230361	Methanobrevibacter millerae	2090	3458	C
230407	Cryphonectria parasitica mycoreovirus-1 (9B21)	4	8	C
230871	Streptococcus phage C1	1	2	C
231417	Coxsackievirus A16 (strain Tainan/5079/98)	13	15	C
231473	Coxsackievirus B2 (strain Ohio-1)	13	15	C
231474	Coxsackievirus B6 (strain Schmitt)	13	15	C
232237	Xanthomonas phage Xp10	3	6	C
232721	Acidovorax sp. JS42	4107	16340	C
233262	Bovine enteric coronavirus (strain 98TXSF-110-ENT)	28	30	C
233264	Bovine respiratory coronavirus (strain 98TXSF-110-LUN)	28	30	C
233412	Haemophilus ducreyi 35000HP	1577	5613	C
233894	Aeromonas phage 25	19	36	C
234267	Candidatus Solibacter usitatus Ellin6076	7657	8123	C
234621	Rhodococcus erythropolis PR4	6316	19439	C
234831	Pseudoalteromonas sp. SM9913	3587	12079	C
235201	Lactobacillus phage phijl1	2	4	C
235279	Helicobacter hepaticus ATCC 51449	1755	10993	C
235443	Cryptococcus neoformans var. grubii H99	7108	34181	C
235909	Geobacillus kaustophilus HTA426	3441	11329	C
236097	Alcanivorax sp. DG881	3239	10827	C
236750	Bacillus phage Bam35c	6	6	C
237561	Candida albicans SC5314	7472	40892	C
237631	Ustilago maydis 521	6180	26690	C
237727	Erythrobacter sp. NAP1	3039	7674	C
238854	Synechococcus phage S-PM2	121	176	C
240015	Acidobacterium capsulatum ATCC 51196	3155	5038	C
240176	Coprinopsis cinerea okayama7#130	11270	43031	C
240206	Pterocles gutturalis	11068	53338	M
240292	Anabaena variabilis ATCC 29413	5629	8231	C
242507	Magnaporthe oryzae 70-15	11815	78989	C
242527	Burkholderia phage Bcep22	4	8	C
242861	Burkholderia phage BcepNazgul	2	4	C
243090	Rhodopirellula baltica SH 1	5941	8993	C
243159	Acidithiobacillus ferrooxidans ATCC 23270	2885	6856	C
243164	Dehalococcoides mccartyi 195	1481	2426	C
243230	Deinococcus radiodurans R1	2989	2381	C
243231	Geobacter sulfurreducens PCA	3387	10623	C
243232	Methanocaldococcus jannaschii DSM 2661	1815	4703	C
243233	Methylococcus capsulatus str. Bath	2868	7028	C
243261	Burkholderia sp. Ch1-1	7531	33280	C
243265	Photorhabdus luminescens subsp. laumondii TTO1	4592	13600	C
243272	Mycoplasma arthritidis 158L3-1	611	1640	C
243273	Mycoplasma genitalium G37	475	1339	C
243274	Thermotoga maritima MSB8	1837	3304	C
243275	Treponema denticola ATCC 35405	2551	10821	C
243365	Chromobacterium violaceum ATCC 12472	4231	13552	C
244310	Burkholderia phage Bcep1	5	8	C
244447	Cynoglossus semilaevis	21081	51016	C
244589	Sulfolobus spindle-shaped virus 1	20	39	C
244590	Sulfolobus spindle-shaped virus 2	19	38	C
244592	Labrenzia alexandrii DFL-11	4881	15027	C
245685	Escherichia phage Tls	8	16	C
246194	Carboxydothermus hydrogenoformans Z-2901	2385	7725	C
246195	Dichelobacter nodosus VCS1703A	1242	3407	C
246196	Mycobacterium smegmatis str. MC2 155	6496	19806	C
246197	Myxococcus xanthus DK 1622	7109	20976	C
246198	Prevotella intermedia 17	2198	11153	C
246199	Ruminococcus albus 8	3527	13171	C
246200	Ruegeria pomeroyi DSS-3	4221	13437	C
246343	Turkey astrovirus 2	1	3	C
246409	Rhizopus delemar RA 99-880	13129	18557	C
246410	Coccidioides immitis RS	8655	67034	C
246437	Tupaia chinensis	18572	85960	C
246969	Thermococcus sp. AM4	2143	3785	C
247080	Ralstonia phage p12J	2	4	C
247156	Nocardia farcinica IFM 10152	5740	17944	C
247490	Candidatus Jettenia caeni	3358	4184	C
247633	marine gamma proteobacterium HTCC2143	3439	7859	C
247634	marine gamma proteobacterium HTCC2148	3625	7985	C
247639	marine gamma proteobacterium HTCC2080	3081	7251	C
249583	Irkut virus	5	20	C
251221	Gloeobacter violaceus PCC 7421	4300	6105	C
251229	Chroococcidiopsis thermalis PCC 7203	5542	7995	C
252305	Oceanicola batsensis HTCC2597	4099	12795	C
253839	Streptomyces sp. C	7258	16268	C
254252	Lactococcus phage p2	1	2	C
254253	Lactococcus phage Q33	3	6	C
254397	Enterobacteria phage 2851	4	8	C
254945	Ehrlichia ruminantium str. Welgevonden	886	3322	C
255131	Burkholderia phage phi1026b	6	12	C
255431	Klebsiella phage phiKO2	3	6	C
256737	Latrodectus hesperus	14570	34863	M
257310	Bordetella bronchiseptica RB50	4938	18900	C
257363	Rickettsia typhi str. Wilmington	818	3145	C
258594	Rhodopseudomonas palustris CGA009	4752	15371	C
259536	Psychrobacter arcticus 273-4	2111	9631	C
259564	Methanococcoides burtonii DSM 6242	2186	5570	C
259901	Staphylococcus phage 77	3	6	C
260120	Mycobacterium phage U2	4	8	C
260121	Mycobacterium phage Bethlehem	5	10	C
260149	Aeromonas phage 65	17	32	C
260372	Vibrio phage VP2	2	4	C
260373	Burkholderia phage Bcep43	4	6	C
260797	Heliothis virescens ascovirus 3e	123	211	C
260827	Vibrio phage VP5	2	4	C
261292	Nitrosomonas sp. Is79A3	3256	7607	C
261317	Buchnera aphidicola (Cinara tujafilina)	355	1390	C
261665	Enterobacteria phage PR772	8	14	C
261726	Vibrio phage VP882	2	4	C
261991	Hepatitis delta virus (isolate US-2)	1	1	C
261992	Hepatitis delta virus (isolate TW2476)	1	1	C
261993	Hepatitis delta virus (isolate VnzD8624)	1	1	C
261994	Hepatitis delta virus (isolate VnzD8349)	1	1	C
261995	Hepatitis delta virus (isolate VnzD8375)	1	1	C
261996	Hepatitis delta virus (isolate Peru-1)	1	1	C
262071	Clostridium phage phiC2	5	10	C
262177	Orgyia pseudotsugata multiple nucleopolyhedrovirus	124	242	C
262316	Mycobacterium avium subsp. paratuberculosis K-10	4310	14029	C
262489	delta proteobacterium MLMS-1	5285	9113	C
262543	Exiguobacterium sibiricum 255-15	2981	7303	C
262722	Mycoplasma hyopneumoniae 7448	681	1808	C
262723	Mycoplasma synoviae 53	667	1654	C
262768	Onion yellows phytoplasma OY-M	731	999	C
263358	Verrucosispora maris AB-18-032	5806	8435	C
263820	Picrophilus torridus DSM 9790	1505	2644	C
264198	Ralstonia eutropha JMP134	6358	23058	C
264201	Candidatus Protochlamydia amoebophila UWE25	1905	4295	C
264462	Bdellovibrio bacteriovorus HD100	3446	10361	C
264731	Prevotella ruminicola 23	2742	13228	C
264732	Moorella thermoacetica ATCC 39073	2438	7795	C
265072	Methylobacillus flagellatus KT	2700	6469	C
265311	Mesoplasma florum L1	676	1188	C
266117	Rubrobacter xylanophilus DSM 9941	3025	2176	C
266264	Cupriavidus metallidurans CH34	6158	22835	C
266265	Burkholderia xenovorans LB400	8399	34078	C
266779	Chelativorans sp. BNC1	4475	9900	C
266835	Mesorhizobium loti MAFF303099	7027	14377	C
266940	Kineococcus radiotolerans SRS30216 = ATCC BAA-149	4461	6557	C
267377	Methanococcus maripaludis S2	1720	4751	C
267407	European mountain ash ringspot-associated virus	1	3	C
267608	Ralstonia solanacearum GMI1000	4997	19914	C
267748	Mycoplasma mobile 163K	629	1686	C
268305	Bovine viral diarrhea virus 1-CP7	13	44	C
268331	Maize streak virus - E[Pat]	4	6	C
268343	Maize streak virus - [Raw]	4	6	C
268344	Maize streak virus - [Set]	4	6	C
268409	Maize streak virus - B[Tas]	4	6	C
268739	Natronomonas moolapensis 8.8.11	2607	6875	C
268746	Prochlorococcus phage P-SSM2	157	130	C
268747	Prochlorococcus phage P-SSM4	22	20	C
268748	Prochlorococcus phage P-SSP7	5	10	C
268776	Miscanthus streak virus - [91]	3	4	C
268780	Panicum streak virus - [Kenya]	4	6	C
268781	Sugarcane streak virus - [Natal]	4	6	C
268789	Wheat dwarf virus - [Sweden]	4	6	C
268960	Beet curly top virus - California [Logan]	5	10	C
269084	Synechococcus elongatus PCC 6301	2503	11610	C
269446	Rous sarcoma virus (strain Schmidt-Ruppin A)	16	6	C
269482	Burkholderia vietnamiensis G4	7342	32813	C
269484	Ehrlichia canis str. Jake	910	3315	C
269796	Rhodospirillum rubrum ATCC 11170	3807	9127	C
269797	Methanosarcina barkeri str. Fusaro	3572	8331	C
269798	Cytophaga hutchinsonii ATCC 33406	3613	11377	C
269799	Geobacter metallireducens GS-15	3507	10623	C
269800	Thermobifida fusca YX	3071	5120	C
270182	Lactococcus lactis phage 645	4	8	C
270374	Marinobacter sp. ELB17	4639	17226	C
270673	Pseudomonas phage PaP2	\N	\N	\N
271848	Burkholderia thailandensis E264	5447	26200	C
272123	Anabaena cylindrica PCC 7122	5692	8384	C
272129	[Oscillatoria] sp. PCC 6506	5300	16220	C
272557	Aeropyrum pernix K1	1615	4411	C
272558	Bacillus halodurans C-125	3933	15814	C
272568	Gluconacetobacter diazotrophicus PA1 5	3399	10588	C
272569	Haloarcula marismortui ATCC 43049	4125	10366	C
272626	Listeria innocua Clip11262	3029	7161	C
272631	Mycobacterium leprae TN	1598	6032	C
272633	Mycoplasma penetrans HF-2	1007	2316	C
272635	Mycoplasma pulmonis UAB CTIP	738	1873	C
272844	Pyrococcus abyssi GE5	2124	3355	C
272942	Rhodobacter capsulatus SB 1003	3531	11735	C
272943	Rhodobacter sphaeroides 2.4.1	4189	13760	C
272944	Rickettsia conorii str. Malish 7	1347	4733	C
273057	Sulfolobus solfataricus P2	2979	6786	C
273063	Sulfolobus tokodaii str. 7	2677	6668	C
273068	Caldanaerobacter subterraneus subsp. tengcongensis MB4	2517	8011	C
273075	Thermoplasma acidophilum DSM 1728	1488	2537	C
273116	Thermoplasma volcanium GSS1	1482	2570	C
273121	Wolinella succinogenes DSM 1740	2017	10026	C
273133	Pseudomonas phage EL	2	4	C
273526	Serratia marcescens subsp. marcescens Db11	4662	14512	C
277944	Human coronavirus NL63	22	6	C
277988	Thermococcus thioreducens	1995	3599	C
278137	Mycobacterium gilvum Spyr1	5282	16827	C
278197	Pediococcus pentosaceus ATCC 25745	1718	5875	C
278956	Opitutaceae bacterium TAV1	5582	11927	C
279006	Acinetobacter phage 133	14	26	C
279238	Novosphingobium aromaticivorans DSM 12444	3861	9002	C
279280	Burkholderia phage BcepC6B	1	2	C
279281	Lactobacillus phage phiAT3	3	5	C
279303	Actinoplanes phage phiAsp2	2	4	C
279383	Phage phiJL001	4	8	C
279530	Burkholderia phage BcepB1A	5	10	C
279714	Pseudogulbenkiania ferrooxidans 2002	3844	12380	C
279808	Staphylococcus haemolyticus JCSC1435	2574	8529	C
279965	Caprimulgus carolinensis	12250	56694	M
280701	Pseudomonas phage F116	2	4	C
280702	Mycoplasma phage phiMFV1	1	1	C
281090	Leifsonia xyli subsp. xyli str. CTCB07	1963	5071	C
281310	Haemophilus influenzae 86-028NP	1783	6572	C
281687	Caenorhabditis japonica	22957	30622	M
281921	Raspberry ringspot virus strain cherry	5	20	C
282063	Arabis mosaic virus strain NW	7	25	C
283165	Bartonella quintana str. Toulouse	1137	4242	C
283166	Bartonella henselae str. Houston-1	1456	4992	C
283643	Cryptococcus neoformans var. neoformans B-3501A	6542	39509	C
283909	Capitella teleta	25333	33655	C
283942	Idiomarina loihiensis L2TR	2612	9183	C
284590	Kluyveromyces lactis NRRL Y-1140	4909	30689	C
284591	Yarrowia lipolytica CLIB122	5783	27090	C
284592	Debaryomyces hansenii CBS767	5888	29154	C
284593	Candida glabrata CBS 138	5042	29546	C
284811	Eremothecium gossypii ATCC 10895	4713	29829	C
284812	Schizosaccharomyces pombe 972h-	4913	20530	C
284813	Encephalitozoon cuniculi GB-M1	1916	6747	C
285006	Saccharomyces cerevisiae RM11-1a	5309	35967	C
286306	Cardiocondyla obscurior	13392	94381	C
286706	Halyomorpha halys	10633	33059	M
287412	Lactococcus phage SL4	6	12	C
287752	Aurantimonas manganoxydans SI85-9A1	3584	8382	C
288000	Bradyrhizobium sp. BTAi1	7423	21340	C
288705	Renibacterium salmoninarum ATCC 33209	3280	9715	C
289376	Thermodesulfovibrio yellowstonii DSM 11347	1972	1593	C
289397	Mycoplasma bovis PG45	757	1925	C
290315	Chlorobium limicola DSM 245	2378	6124	C
290317	Chlorobium phaeobacteroides DSM 266	2602	6369	C
290318	Chlorobium phaeovibrioides DSM 265	1743	4763	C
290336	Klebsiella oxytoca M5al	5171	15189	C
290338	Citrobacter koseri ATCC BAA-895	4551	14362	C
290340	Arthrobacter aurescens TC1	4476	14254	C
290398	Chromohalobacter salexigens DSM 3043	3264	10761	C
290399	Arthrobacter sp. FB24	4454	13963	C
290400	Jannaschia sp. CCS1	4211	13522	C
290402	Clostridium beijerinckii NCIMB 8052	4986	20665	C
290434	Borrelia bavariensis PBi	911	2574	C
290512	Prosthecochloris aestuarii DSM 271	2249	5786	C
290633	Gluconobacter oxydans 621H	2607	8699	C
290650	TT virus genotype 6	4	4	C
290847	Helicobacter pylori 51	1398	10160	C
291112	Photorhabdus asymbiotica	4278	12799	C
291175	Sapovirus Hu/Dresden/pJG-Sap01/DE	5	15	C
291272	Candidatus Blochmannia pennsylvanicus str. BPEN	608	2369	C
291589	Trichechus manatus papillomavirus 1	6	18	C
291590	Erethizon dorsatum papillomavirus 1	5	15	C
291603	Faba bean necrotic yellows virus (isolate Egyptian EV1-93)	11	22	C
291604	Faba bean necrotic yellows virus (isolate SV292-88)	11	22	C
291605	Milk vetch dwarf virus (isolate 1)	11	22	C
291607	Subterranean clover stunt virus (strain F)	8	16	C
292029	Staphylococcus phage G1	29	29	C
292349	Feline calicivirus (strain Urbana)	8	24	C
292414	Ruegeria sp. TM1040	3816	12733	C
292415	Thiobacillus denitrificans ATCC 25259	2762	6928	C
